Image Name,Channel ID,roi_type,label,area,filled_area,major_axis_length,centroid-0,centroid-1,centroid-2,weighted_centroid-0,weighted_centroid-1,weighted_centroid-2,equivalent_diameter,max_intensity,mean_intensity,min_intensity,sphericity,solidity,volume,volume_units,Roi Name
20180329_RI510_ESC_32_SIR_THR_12.ome.tiff,0,domain,1,2224,2224,27.42554625963182,27.5580035971223,27.91411870503597,26.04451438848921,27.439696581989047,28.11290859130899,26.17188718383612,16.19491676266039,16347.0,4636.1474820143885,1950.0,0.3866679653856908,0.49742786848579734,0.44480000000000003,micron^3,ch-0_domain_label-1
20180329_RI510_ESC_32_SIR_THR_12.ome.tiff,0,subdomain,2,143,143,10.998729592897625,25.097902097902097,34.39160839160839,32.75524475524475,25.093642576640253,34.322886575765104,32.69055397542914,,7143.0,3771.5944055944055,2268.0,,,0.0286,micron^3,ch-0_subdomain_label-2
20180329_RI510_ESC_32_SIR_THR_12.ome.tiff,0,subdomain,3,75,75,11.4270013526351,27.106666666666666,30.893333333333334,37.733333333333334,26.95661879031389,30.953047306762727,37.64120830062039,,5546.0,3464.48,2345.0,,,0.015000000000000001,micron^3,ch-0_subdomain_label-3
20180329_RI510_ESC_32_SIR_THR_12.ome.tiff,0,subdomain,4,509,509,18.521548816214967,26.952848722986246,26.518664047151276,32.347740667976424,26.887181135058473,26.952378540983794,32.33079404347313,,16347.0,5276.343811394892,2058.0,,,0.1018,micron^3,ch-0_subdomain_label-4
20180329_RI510_ESC_32_SIR_THR_12.ome.tiff,0,subdomain,5,337,337,11.498912038804953,26.658753709198812,30.833827893175073,17.320474777448073,26.72335793666626,30.81262878139499,17.280252768679336,,10287.0,4611.246290801187,2031.0,,,0.0674,micron^3,ch-0_subdomain_label-5
20180329_RI510_ESC_32_SIR_THR_12.ome.tiff,0,subdomain,6,326,326,15.889352569854942,26.87730061349693,31.165644171779142,27.131901840490798,27.044295291879322,31.06990282691669,27.190423119899457,,14810.0,5281.828220858895,2168.0,,,0.06520000000000001,micron^3,ch-0_subdomain_label-6
20180329_RI510_ESC_32_SIR_THR_12.ome.tiff,0,subdomain,7,78,78,9.09519308576397,27.243589743589745,36.38461538461539,21.666666666666668,27.1426863004519,36.46085671575113,21.6044365023454,,6287.0,3730.7051282051284,2359.0,,,0.015600000000000001,micron^3,ch-0_subdomain_label-7
20180329_RI510_ESC_32_SIR_THR_12.ome.tiff,0,subdomain,8,636,636,15.335132173985091,28.61635220125786,24.699685534591193,23.209119496855347,28.497577152709503,24.867193814409656,23.182587801852893,,12801.0,4585.215408805031,1950.0,,,0.1272,micron^3,ch-0_subdomain_label-8
20180329_RI510_ESC_32_SIR_THR_12.ome.tiff,0,subdomain,9,89,89,9.016068623666552,32.41573033707865,17.06741573033708,25.808988764044944,32.41725875260297,17.073226276916838,25.789508575172167,,3604.0,2881.325842696629,2440.0,,,0.0178,micron^3,ch-0_subdomain_label-9
